ccode,year,oof_amt,oof_adj,oda_amt,oda_adj,vof_amt,vof_adj
698,2020,167603728.9482761,167603728.9482761,0,0,0,0
698,2021,1800000,1800000,0,0,0,0
700,2008,0,0,34141491.54400078,34141491.54400078,0,0
700,2010,20890904.0369436,20890904.0369436,8321725.48138684,8321725.48138684,0,0
700,2012,0,0,800289.779076342,800289.779076342,0,0
700,2017,0,0,102065701.03121614,102065701.03121614,0,0
700,2018,0,0,8745640.781685727,8745640.781685727,0,0
700,2021,0,0,61011455.90897336,61011455.90897336,0,0
701,2006,50974746.2563429,50974746.2563429,73913382.0716971,73913382.0716971,0,0
701,2007,539779314.865229,539779314.865229,0,0,70859101.9850168,70859101.9850168
701,2009,6095986256.173166,6095986256.173166,98939320.9582573,98939320.9582573,72214711.0416436,72214711.0416436
701,2011,5080558678.6969185,5080558678.6969185,0,0,0,0
701,2018,0,0,0,0,0,0
701,2021,0,0,0,0,0,0
702,2003,0,0,6769215.88052369,6769215.88052369,0,0
702,2006,1420642183.2644305,1420642183.2670832,81559594.0101486,81559594.0101486,0,0
702,2008,4939240.650572305,4939240.650572305,1670779.990590662,1670779.990590662,0,0
702,2009,150201004.8274792,150201004.8274792,13236969.762549145,13236969.762549145,45060301.4482436,45060301.4482436
702,2010,277124809.8629158,277124809.8636421,1945879.78585947,1945879.78585947,0,0
702,2011,32547289.6142972,32547289.6142972,1887134.0617414159,1887134.0617414159,0,0
702,2012,471471562.7024845,471471562.7024845,0,0,0,0
702,2013,211600840.413085,211600840.413085,38582384.06363077,38582384.06363077,28614903.005728,28614903.005728
702,2014,762754538.0492239,762754538.0492239,246192422.1578998,246192422.1578998,30998666.4794376,30998666.4794376
